20976,10904,"3Z1",1190,30,"GRVL-P",,0,"12",,,,,,"30",,,,,
23840,10905,"3Z8",5000,1500,"WATER",,0,"NW",,,,,,"SE",,,,,
17795,10906,"3Z9",5000,4000,"WATER-E",,0,"N",,,,,,"S",,,,,
21108,10907,"40AK",1500,75,"GRVL-F",,0,"06",,,,,,"24",,,,,
21066,10908,"40AR",3150,40,"ASPH-P",,0,"13",,,,,,"31",,,,,
22683,10909,"40AZ",2000,75,"DIRT",,0,"08",,,,,,"26",,,,,
17389,10910,"40C",2600,200,"TURF-F",,0,"02",42.1971,-86.2511,656,,,"20",42.2039,-86.2486,656,,
17390,10910,"40C",1975,200,"TURF-P",,0,"07",42.199,-86.2529,656,,,"25",42.2001,-86.2474,656,,
24057,10912,"40D",3400,120,"TURF-G",,0,"03",45.7858,-89.1243,1636,,,"21",45.795,-89.1179,1638,,
18160,10915,"40FL",3300,80,"TURF",,0,"09",,,,,,"27",,,,,
20710,10917,"40I",3142,150,"TURF-F",,0,"08",,,,,,"26",,,,,
22210,10918,"40II",2100,75,"TURF",,0,"E",,,,,,"W",,,,,
22552,10919,"40IL",2640,135,"TURF-G",,0,"09",,,,,,"27",,,,,
20719,10920,"40IN",2600,75,"TURF",,0,"16",,,,,,"34",,,,,
17282,10922,"40KS",2400,80,"TURF",,0,"01",,,,,,"19",,,,,
20927,10923,"40KY",2000,40,"TURF",,0,"11",,,,,,"29",,,,,
14074,10924,"40LA",4800,130,"TURF",,0,"18",,,,,,"36",,,,,
25178,10925,"40MN",2200,80,"TURF",,0,"E",,,,,,"W",,,,,
20930,10926,"40MO",2300,50,"TURF",,0,"03",,,,,,"21",,,,,
24025,10929,"40NE",3200,125,"TURF",,0,"13",,,,,,"31",,,,,
22598,10932,"40OH",1300,100,"TURF",,0,"09",,,,,,"27",,,,,
18475,10933,"40OI",2600,60,"TURF",,0,"09",,,,,,"27",,,,,
14549,10934,"40OK",2300,65,"TURF",,0,"17",,,,,,"35",,,,,
25550,10937,"40TA",2700,100,"TURF",,0,"NE",,,,,,"SW",,,,,
24455,10938,"40TE",1200,100,"TURF",,0,"02",,,,,,"20",,,,,
24456,10938,"40TE",1000,100,"TURF",,0,"05",,,,,,"23",,,,,
24457,10938,"40TE",1300,100,"TURF",,0,"10",,,,,,"28",,,,,
15851,10939,"40TS",2400,100,"TURF",,0,"15",,,,,,"33",,,,,
22225,10943,"40WI",2500,50,"TURF",,0,"09L",,,,,,"27R",,,,,
22226,10943,"40WI",2250,50,"TURF",,0,"09R",,,,,,"27L",,,,,
20260,10944,"40XS",3000,100,"TURF",,0,"15",,,,,,"33",,,,,
19095,10945,"41AK",1900,50,"GRAVEL-F",,0,"03",,,,,,"21",,,,,
24368,10946,"41AR",3000,20,"TURF",,0,"02",,,,,,"20",,,,,
25652,10947,"41AZ",2950,35,"ASPH-F",,0,"17",,,,,,"35",,,,,
25472,10948,"41C",2200,75,"TURF-F",,0,"01",42.6896,-85.6478,740,,,"19",42.6955,-85.6464,740,,
25473,10948,"41C",1800,100,"TURF-F",,0,"09",42.6917,-85.6506,740,,,"27",42.6917,-85.6439,740,,
23892,10949,"41CA",1500,50,"TURF",,0,"13",,,,,,"31",,,,,
16002,10953,"41G",1988,100,"TURF-G",,0,"08",42.84,-84.4832,856,,,"26",42.8406,-84.4751,856,,
14517,10955,"41IL",1200,50,"TURF",,0,"E",,,,,,"W",,,,,
14518,10955,"41IL",1600,50,"TURF",,0,"N",,,,,,"S",,,,,
18770,10958,"41KS",1600,100,"TURF",,0,"06",,,,,,"24",,,,,
18771,10958,"41KS",1600,100,"TURF",,0,"13",,,,,,"31",,,,,
18772,10958,"41KS",2600,150,"TURF",,0,"18",,,,,,"36",,,,,
15842,10961,"41MN",2200,150,"TURF",,0,"E",,,,,,"W",,,,,
24321,10962,"41MO",2100,30,"TURF",,0,"01",,,,,,"19",,,,,
16526,10963,"41NC",2000,100,"TURF",,0,"04",,,,,,"22",,,,,
24308,10966,"41NY",1800,75,"TURF",,0,"01",,,,,,"19",,,,,
24994,10967,"41OH",1600,75,"TURF",,0,"17",,,,,,"35",,,,,
15484,10971,"41PA",1200,100,"TURF",,0,"08",,,,,,"26",,,,,
15485,10971,"41PA",1276,100,"TURF",,0,"16",,,,,,"34",,,,,
22658,10973,"41TA",2700,80,"TURF",,0,"03",,,,,,"21",,,,,
25417,10975,"41TN",3058,80,"TURF",,0,"03",,,,,,"21",,,,,
22562,10976,"41TS",2000,150,"TURF",,0,"11",,,,,,"29",,,,,
20618,10977,"41TX",2800,30,"TRTD-DIRT",,0,"13",,,,,,"31",,,,,
19951,10980,"41WI",3200,100,"TURF",,0,"18",,,,,,"36",,,,,
22477,10981,"41XS",2500,50,"TURF",,0,"18",,,,,,"36",,,,,
18842,10982,"42AK",1400,50,"TURF",,0,"02",,,,,,"20",,,,,
25561,10985,"42B",2120,50,"ASPH-G",,0,"14",41.4481,-72.4602,,,,"32",41.4443,-72.4544,,,
25562,10985,"42B",4500,1000,"WATER",,0,"16W",,,,,,"34W",,,,,
19565,10986,"42C",2917,60,"ASPH-G",,0,"18",43.5623,-85.7772,915,,,"36",43.5544,-85.7757,915,,
25643,10989,"42CN",3110,60,"GRVL-TRTD",,0,"09",,,,,,"27",,,,,
14730,10992,"42FL",6600,3300,"WATER",,0,"09",,,,,,"27",,,,,
17226,10994,"42II",2150,75,"TURF",,0,"09",,,,,,"27",,,,,
8726,10997,"42KY",3000,32,"ASP",1,0,"18",36.7806,-88.2224,,179,,"36",36.7723,-88.2222,,359,
18355,11001,"42MD",2400,100,"TURF",,0,"03",,,,,,"21",,,,,
19585,11002,"42MI",2260,100,"TURF-G",,0,"09",,,,,,"27",,,,,
21851,11003,"42MN",1700,200,"TURF",,0,"E",,,,,,"W",,,,,
23041,11004,"42MO",2225,35,"TURF-F",,0,"02",,,,,,"20",,,,,
15743,11005,"42N",3600,100,"TURF-F",,0,"09",43.5172,-86.3807,689,,,"27",43.5172,-86.3671,689,,
18021,11006,"42NC",1200,50,"TURF",,0,"17",,,,,,"35",,,,,
17378,11009,"42NY",1150,80,"TURF",,0,"11",,,,,,"29",,,,,
25630,11010,"42OH",2200,75,"TURF",,0,"N",,,,,,"S",,,,,
21870,11013,"42OR",1650,50,"ASPH-CONC",,0,"01",,,,,,"19",,,,,
20826,11016,"42TE",2370,80,"TURF-G",,0,"14",,,,,,"32",,,,,
20827,11016,"42TE",2500,65,"TURF-G",,0,"17",,,,,,"35",,,,,
14510,11018,"42TX",2100,100,"TURF",,0,"18",,,,,,"36",,,,,
14761,11019,"42VA",5000,190,"TURF-G",,0,"11",,,,,,"29",,,,,
23040,11020,"42VT",700,30,"TURF",,0,"10",,,,,,"28",,,,,
17333,11021,"42WA",1100,40,"DIRT",,0,"10",,,,,,"28",,,,,
22527,11023,"43AK",2800,100,"GRAVEL",,0,"06",,,,,,"24",,,,,
16866,11024,"43AR",1300,60,"TURF",,0,"18",,,,,,"36",,,,,
25096,11026,"43CL",2800,85,"DIRT",,0,"10",,,,,,"28",,,,,
25097,11026,"43CL",2860,85,"DIRT",,0,"12",,,,,,"30",,,,,
18253,11027,"43CN",1100,10,"DIRT",,0,"18",,,,,,"36",,,,,
24791,11028,"43CO",2600,75,"TURF",,0,"10",,,,,,"28",,,,,
24792,11028,"43CO",2000,75,"TURF",,0,"17",,,,,,"35",,,,,
17563,11029,"43FD",4500,4500,"WATER",,0,"ALL",,,,,,"WAY",,,,,
24016,11030,"43FL",3280,75,"TURF",,0,"09",,,,,,"27",,,,,
18876,11031,"43G",2253,80,"TURF-F",,0,"15",,,,,,"33",,,,,
18877,11031,"43G",2157,160,"TURF-F",,0,"18",42.1803,-83.5458,696,,,"36",42.1744,-83.5456,696,,
21121,11033,"43I",14500,1000,"WATER-G",,0,"NW",,,,,,"SE",,,,,
14175,11035,"43IN",2600,90,"TURF",,0,"09",,,,,,"27",,,,,
19155,11037,"43K",2745,95,"TURF-G",,0,"03",,,,,,"21",,,,,
19156,11037,"43K",2722,50,"TURF-G",,0,"13",,,,,,"31",,,,,
19157,11037,"43K",2573,40,"ASPH-G",,0,"17",,,,,,"35",,,,,
19158,11037,"43K",2310,67,"TURF-G",,0,"18",,,,,,"36",,,,,
19211,11038,"43KS",2800,50,"TURF",,0,"17",,,,,,"35",,,,,
16395,11042,"43MI",3000,68,"TURF-F",,0,"18",45.8464,-87.1168,720,,,"36",45.8549,-87.1168,720,,
22978,11043,"43MO",2500,30,"ASPH",,0,"08",,,,,,"26",,,,,
7219,11044,"43NC",3000,100,"GRS",0,0,"01",36.0167,-80.5169,,6,,"19",36.0249,-80.5159,,186,
21034,11045,"43NE",3400,50,"ASPH",,0,"17",,,,,,"35",,,,,
20419,11047,"43NY",1500,50,"TURF",,0,"02",42.7847,-74.8025,1993,20,,"20",42.7886,-74.8006,1993,200,
17882,11048,"43OI",2300,80,"TURF",,0,"09",,,,,,"27",,,,,
18509,11049,"43OK",4200,60,"TURF",,0,"N",,,,,,"S",,,,,
18807,11051,"43PA",3200,100,"TURF",,0,"09",,,,,,"27",,,,,
15845,11053,"43TA",3452,100,"TURF",,0,"13",,,,,,"31",,,,,
21172,11056,"43TX",1925,90,"ASPH-TURF",,0,"12",,,,,,"30",,,,,
15716,11061,"43Y",2201,148,"TURF-G",,0,"02",47.886,-94.2625,1410,,,"20",47.8916,-94.2591,1420,,
15717,11061,"43Y",3199,147,"TURF-G",,0,"12",47.8901,-94.2627,1420,,,"30",47.8851,-94.2519,1427,,
19402,11062,"44A",2800,60,"ASPH-E",,0,"17",32.5201,-114.698,,,,"35",32.5124,-114.698,,,
21126,11063,"44AK",1600,50,"GRAVEL",,0,"11",,,,,,"29",,,,,
17521,11065,"44AZ",2640,100,"DIRT",,0,"NW",,,,,,"SE",,,,,
21494,11066,"44B",2926,75,"TURF-G",,0,"09",45.1771,-69.2503,478,,,"27",45.1778,-69.239,517,,
19229,11067,"44CA",2640,660,"ASPH",,0,"18",,,,,,"36",,,,,
17750,11070,"44CO",2640,80,"GRVL",,0,"16",,,,,,"34",,,,,
23478,11071,"44FD",424,424,"TURF",,0,"ALL",,,,,,"WAY",,,,,
14795,11073,"44G",2602,92,"TURF-G",,0,"09",41.8551,-83.8755,691,89,,"27",41.8551,-83.866,691,270,
19914,11074,"44GA",3000,100,"TURF",,0,"18",,,,,,"36",,,,,
19245,11075,"44II",1600,75,"TURF-G",,0,"09",,,,,,"27",,,,,
24242,11078,"44IS",1520,70,"TURF",,0,"12",,,,,,"30",,,,,
24509,11079,"44KS",2000,75,"TURF",,0,"04",,,,,,"22",,,,,
24510,11079,"44KS",1650,75,"TURF",,0,"08",,,,,,"26",,,,,
24511,11079,"44KS",2600,100,"TURF",,0,"17",,,,,,"35",,,,,
19685,11080,"44KY",2300,30,"ASPH",,0,"10",,,,,,"28",,,,,
21373,11082,"44LA",3400,160,"TURF",,0,"E",,,,,,"W",,,,,
22314,11084,"44M",2600,75,"TURF-G",,0,"05",,,,,,"23",,,,,
16761,11085,"44MI",2033,100,"TURF-P",,0,"18",,,,,,"36",,,,,
23150,11087,"44MO",1200,45,"TURF",,0,"14",,,,,,"32",,,,,
22419,11088,"44MU",1800,60,"TURF",,0,"15",,,,,,"33",,,,,
23798,11089,"44NC",2200,200,"TURF",,0,"09",,,,,,"27",,,,,
16414,11090,"44ND",2500,30,"GRAVEL",,0,"09",,,,,,"27",,,,,
16415,11090,"44ND",1600,25,"GRAVEL",,0,"15",,,,,,"33",,,,,
17782,11092,"44NY",2000,50,"TURF",,0,"13",,,,,,"31",,,,,
19507,11095,"44OK",2500,60,"TURF",,0,"17",,,,,,"35",,,,,
18457,11096,"44OR",2000,60,"TURF-G",,0,"09",,,,,,"27",,,,,
21466,11097,"44PA",2100,100,"TURF",,0,"08",,,,,,"26",,,,,
14091,11098,"44T",2015,116,"TURF-G",,0,"07",,,,,,"25",,,,,
17401,11100,"44TE",2600,100,"TURF",,0,"16",,,,,,"34",,,,,
21325,11101,"44TN",1121,120,"TURF",,0,"07",,,,,,"25",,,,,
18303,11102,"44TS",3000,100,"TURF",,0,"17",,,,,,"35",,,,,
19323,11103,"44TX",2500,14,"ASPH-G",,0,"17",,,,,,"35",,,,,
23100,11104,"44VA",2800,100,"TURF",,0,"03",,,,,,"21",,,,,
14600,11107,"45AK",2600,40,"TURF",,0,"11",,,,,,"29",,,,,
24111,43027,"45AR",2230,150,"TURF",,0,"01",,,,,,"19",,,,,
24113,43027,"45AR",1480,150,"TURF",,0,"06",,,,,,"24",,,,,
15510,11111,"45CL",2600,50,"DIRT-F",,0,"18",,,,,,"36",,,,,
22800,11112,"45CN",2700,60,"DIRT-TURF",,0,"09",37.8634,-120.184,2892,111,,"27",37.8599,-120.172,2930,291,
21065,11115,"45FL",2300,50,"TURF-F",,0,"02",,,,,,"20",,,,,
20454,11118,"45II",2000,150,"TURF",,0,"18",,,,,,"36",,,,,
24106,11120,"45IN",2000,50,"TURF",,0,"17",,,,,,"35",,,,,
19622,11122,"45KS",2200,100,"TURF",,0,"18",,,,,,"36",,,,,
22334,11126,"45MI",2150,80,"TURF",,0,"18",46.2669,-84.1264,630,,,"36",46.261,-84.1264,630,,
14364,11127,"45MN",1700,75,"TURF",,0,"NW",,,,,,"SE",,,,,
20836,11128,"45MO",2100,20,"TURF",,0,"18",,,,,,"36",,,,,
19228,11129,"45NC",1750,50,"TURF",,0,"07",,,,,,"25",,,,,
24124,11133,"45OI",2100,60,"TURF",,0,"05",,,,,,"23",,,,,
15289,11134,"45OK",2000,50,"TURF",,0,"01",,,,,,"19",,,,,
19828,11136,"45OR",1750,30,"ASPH",,0,"10",,,,,,"28",,,,,
14719,11138,"45S",3000,55,"GRVL-DIRT-F",,0,"03",,,,,,"21",,,,,
25489,11140,"45TE",2000,150,"TURF-G",,0,"17",,,,,,"35",,,,,
20270,11141,"45TN",1800,25,"TURF",,0,"03",,,,,,"21",,,,,
14668,11143,"45TX",2500,75,"TURF",,0,"18",,,,,,"36",,,,,
17217,11146,"45WI",2000,80,"TURF",,0,"05",,,,,,"23",,,,,
17944,11147,"45XS",3600,150,"DIRT",,0,"10",,,,,,"28",,,,,
23345,11148,"46AK",1250,100,"GRVL",,0,"09",,,,,,"27",,,,,
14785,11149,"46AR",4000,100,"TURF",,0,"18",,,,,,"36",,,,,
25084,11151,"46CA",2500,20,"ASPH",,0,"10",,,,,,"28",,,,,
7046,11153,"46CN",4500,250,"ASP",0,0,"07",34.484,-117.834,,84,,"25",34.4854,-117.819,,264,
15823,11154,"46CO",2500,50,"DIRT-F",,0,"17",,,,,,"35",,,,,
16598,11155,"46FD",2400,65,"TURF",,0,"09",,,,,,"27",,,,,
17284,11158,"46IA",2600,80,"ASPH",,0,"17",,,,,,"35",,,,,
23945,11161,"46IN",2200,125,"TURF",,0,"09",,,,,,"27",,,,,
19635,11162,"46KS",2648,50,"TURF",,0,"17",,,,,,"35",,,,,
18018,11166,"46MI",2400,100,"TURF",,0,"18",,,,,,"36",,,,,
14908,11169,"46MS",2400,40,"ASPH",,0,"09",,,,,,"27",,,,,
23925,11170,"46N",2664,30,"ASPH-P",,0,"01",41.981,-73.8361,323,1,,"19",41.9883,-73.8359,316,181,
22098,11171,"46NC",1500,300,"TURF",,0,"09",,,,,,"27",,,,,
25382,11172,"46NE",2100,60,"TURF",,0,"18",,,,,,"36",,,,,
25383,11172,"46NE",2800,60,"TURF",,0,"9",,,,,,"27",,,,,
20409,11173,"46NJ",2300,60,"TURF",,0,"16",,,,,,"34",,,,,
13982,11174,"46NY",2200,60,"ASPH",,0,"18",,,,,,"36",,,,,
15049,11175,"46OH",1400,60,"GRVL-DIRT",,0,"02",,,,,,"20",,,,,
24727,11177,"46OK",2600,80,"TURF",,0,"17",,,,,,"35",,,,,
21901,11180,"46SC",1500,100,"TURF",,0,"18",,,,,,"36",,,,,
22111,11181,"46TA",4000,60,"TURF",,0,"01",,,,,,"19",,,,,
18909,11182,"46TE",3500,100,"DIRT",,0,"05",,,,,,"23",,,,,
18910,11182,"46TE",5000,100,"DIRT",,0,"15",,,,,,"33",,,,,
17903,11183,"46TS",2570,35,"TURF-F",,0,"13",,,,,,"31",,,,,
17904,11183,"46TS",1900,20,"GRVL-F",,0,"17",,,,,,"35",,,,,
21872,11184,"46TX",2200,50,"TURF",,0,"03",,,,,,"21",,,,,
18248,11185,"46VA",1450,50,"TURF",,0,"04",,,,,,"22",,,,,
20967,11188,"46XS",2000,40,"TURF",,0,"15",,,,,,"33",,,,,
19975,11189,"47AK",1400,50,"TURF",,0,"06",,,,,,"24",,,,,
16146,11190,"47AR",1350,50,"TURF",,0,"08U",,,,,,"26U",,,,,
19726,11191,"47AZ",3200,60,"GRAVEL",,0,"08",,,,,,"26",,,,,
19002,11194,"47CO",2700,25,"DIRT",,0,"04",,,,,,"22",,,,,
19003,11194,"47CO",2200,25,"DIRT",,0,"11",,,,,,"29",,,,,
21624,11195,"47FD",2400,100,"TURF",,0,"18",,,,,,"36",,,,,
14072,11196,"47FL",3000,100,"TURF",,0,"09",,,,,,"27",,,,,
20948,11197,"47G",2300,100,"TURF-G",,0,"10",43.2417,-84.8844,790,,,"28",43.2406,-84.8759,790,,
20949,11197,"47G",2200,100,"TURF-G",,0,"18",43.2492,-84.8843,790,,,"36",43.2432,-84.8843,790,,
24399,11198,"47GA",2500,80,"ASPH-G",,0,"N",,,,,,"S",,,,,
14809,11199,"47II",2400,80,"TURF",,0,"06",,,,,,"24",,,,,
18510,11200,"47IL",2300,70,"TURF",,0,"09",,,,,,"27",,,,,
17865,11201,"47IN",2600,70,"TURF",,0,"18",,,,,,"36",,,,,
21940,11202,"47IS",1600,80,"TURF",,0,"11",,,,,,"29",,,,,
14388,11203,"47KS",2100,50,"TURF",,0,"17",38.7735,-95.275,1011,,,"35",38.7678,-95.275,980,,
20222,11206,"47M",2000,150,"TURF-P",,0,"17",,,,,,"35",,,,,
19787,11208,"47MI",2270,80,"TURF",,0,"N",,,,,,"S",,,,,
15488,11209,"47MN",2100,115,"TURF-G",,0,"09",,,,,,"27",,,,,
20961,11210,"47MO",1800,60,"TURF",,0,"05",,,,,,"23",,,,,
20606,11211,"47NC",2890,150,"TURF",,0,"04",,,,,,"22",,,,,
22406,11214,"47NY",1800,60,"TURF",,0,"09",,,,,,"27",,,,,
9484,11215,"47OH",3000,50,"ASP",1,0,"09",41.1996,-82.5789,,83.1,,"27",41.2005,-82.5681,,263.1,
19906,11217,"47OK",1950,50,"TURF",,0,"04",,,,,,"22",,,,,
19907,11217,"47OK",2500,50,"TURF",,0,"08",,,,,,"26",,,,,
19908,11217,"47OK",1700,50,"TURF",,0,"12",,,,,,"30",,,,,
19909,11217,"47OK",1220,50,"TURF",,0,"17",,,,,,"35",,,,,
19418,11218,"47OR",3400,70,"DIRT-F",,0,"01",,,,,,"19",,,,,
22482,11219,"47PA",1200,100,"TURF",,0,"NE",,,,,,"SW",,,,,
17332,11221,"47TA",2540,70,"TURF",,0,"N",,,,,,"S",,,,,
22324,11222,"47TE",2300,40,"TURF",,0,"17",,,,,,"35",,,,,
14298,11223,"47TS",2600,40,"TURF",,0,"08",,,,,,"26",,,,,
7257,11224,"47TX",4000,30,"ASP",0,0,"11",26.9363,-97.768,,115.5,,"29",26.9316,-97.757,,295.5,
19328,11227,"47WI",2100,30,"ASPH",,0,"09",,,,,,"27",,,,,
18373,11228,"47XS",2200,40,"DIRT",,0,"17",,,,,,"35",,,,,
19399,11229,"47Y",3260,150,"TURF-F",,0,"15",46.6458,-96.1064,1389,,,"33",46.6372,-96.1028,1379,,
24558,11230,"48AK",1320,45,"TURF-P",,0,"12",,,,,,"30",,,,,
15972,11231,"48AZ",2300,75,"ASPH",,0,"05",,,,,,"23",,,,,
23846,11234,"48CN",2100,100,"TREATED-F",,0,"12",,,,,,"30",,,,,
14751,11235,"48CO",2600,50,"DIRT",,0,"16",,,,,,"34",,,,,
23381,11237,"48FL",2380,100,"TURF",,0,"18",,,,,,"36",,,,,
22894,11238,"48G",1986,95,"TURF-F",,0,"14",43.1056,-83.8925,,,,"32",43.1013,-83.8879,,,
23893,11240,"48II",1500,50,"TURF",,0,"06",,,,,,"24",,,,,
15462,11241,"48IL",2152,102,"TURF-G",,0,"17",,,,,,"35",,,,,
17913,11243,"48IS",2600,75,"TURF",,0,"18",,,,,,"36",,,,,
20093,11246,"48LL",2300,200,"TURF",,0,"09",,,,,,"27",,,,,
24735,11249,"48NC",1200,200,"TURF",,0,"05",,,,,,"23",,,,,
25108,11250,"48ND",2500,80,"TURF",,0,"N",,,,,,"S",,,,,
23325,11252,"48NH",5000,500,"WATER",,0,"03W",,,,,,"21W",,,,,
23326,11252,"48NH",5000,500,"WATER",,0,"12W",,,,,,"30W",,,,,
23327,11252,"48NH",5000,500,"WATER",,0,"15W",,,,,,"33W",,,,,
15131,11255,"48OH",2100,30,"TURF",,0,"18",,,,,,"36",,,,,
13987,11258,"48OR",2600,20,"ASPH",,0,"07",,,,,,"25",,,,,
24699,11259,"48P",1000,100,"TURF-G",,0,"09",,,,,,"27",,,,,
16228,11262,"48T",1700,60,"DIRT",,0,"N",,,,,,"S",,,,,
20558,11264,"48TE",5000,75,"ASPH",,0,"18",,,,,,"36",,,,,
23005,11265,"48TS",2200,75,"TURF",,0,"05",,,,,,"23",,,,,
23848,11266,"48TX",3900,150,"TURF",,0,"17",,,,,,"35",,,,,
19121,11267,"48U",5800,130,"DIRT-F",,0,"04",,,,,,"22",,,,,
19000,11268,"48VA",1500,50,"TURF",,0,"03",,,,,,"21",,,,,
19001,11268,"48VA",900,30,"TURF",,0,"10",,,,,,"28",,,,,
22269,11269,"48WA",2400,36,"ASPH-G",,0,"07",,,,,,"25",,,,,
23574,11270,"48WI",2400,50,"TURF",,0,"09",,,,,,"27",,,,,
16330,11271,"48X",3405,100,"TURF-G",,0,"07",27.6414,-82.5253,,,,"25",27.6435,-82.515,,,
9286,11272,"48XS",5000,40,"ASP",0,0,"13",29.9317,-103.3,,138.2,,"31",29.9214,-103.29,,318.2,
13324,18795,"48Y",3298,75,"ASP",1,0,"15",48.9998,-95.9827,1078,152.1,,"33",48.9918,-95.9762,1078,332.1,
16787,11273,"49AK",2800,60,"GRAVEL",,0,"06",,,,,,"24",,,,,
24579,11275,"49C",2250,75,"TURF-F",,0,"18",42.5309,-88.1562,755,,,"36",42.5247,-88.1562,755,,
18875,11277,"49CL",3000,50,"TRTD-DIRT",,0,"NW",,,,,,"SE",,,,,
15126,11278,"49CN",3750,40,"OIL&amp;CHIP-T-G",,0,"09",,,,,,"27",,,,,
22948,11279,"49CO",2640,60,"GRAVEL",,0,"08",,,,,,"26",,,,,
21573,11280,"49F",3000,35,"GRVL-G",,0,"17",,,,,,"35",,,,,
22408,11281,"49FL",2400,100,"CONC-TURF",,0,"09",,,,,,"27",,,,,
19957,11282,"49G",1800,100,"TURF-G",,0,"18",42.5806,-84.9083,859,,,"36",42.5756,-84.9083,859,,
21911,11284,"49II",1900,60,"TURF",,0,"02",,,,,,"20",,,,,
7787,11285,"49IL",2200,100,"GRS",0,0,"09",41.5933,-88.6957,,90,,"27",41.5933,-88.6876,,270,
25188,11286,"49IN",2200,100,"TURF",,0,"02",,,,,,"20",,,,,
22442,11288,"49K",3230,80,"TURF-G",,0,"17",,,,,,"35",,,,,
18534,11289,"49KS",2200,100,"TURF",,0,"17",,,,,,"35",,,,,
14022,11294,"49MN",2200,75,"TURF",,0,"E",,,,,,"W",,,,,
24087,11296,"49N",2300,100,"TURF-E",,0,"N",,,,,,"S",,,,,
18808,11299,"49NJ",1000,100,"TURF",,0,"N",,,,,,"S",,,,,
19985,11300,"49NY",1400,200,"TURF",,0,"N",,,,,,"S",,,,,
15363,11301,"49OH",2300,50,"TURF",,0,"E",,,,,,"W",,,,,
20577,11304,"49OR",2600,30,"TURF-F",,0,"13",,,,,,"31",,,,,
24076,11305,"49PA",1800,100,"TURF",,0,"NW",,,,,,"SE",,,,,
18161,11307,"49S",3860,110,"TURF-F",,0,"14",,,,,,"32",,,,,
15613,11309,"49TA",3500,150,"TURF",,0,"09",,,,,,"27",,,,,
15426,11310,"49TE",2000,100,"TURF",,0,"E",,,,,,"W",,,,,
14724,11313,"49U",4650,90,"DIRT-G",,0,"08",,,,,,"26",,,,,
14725,11313,"49U",2950,75,"DIRT-G",,0,"11",,,,,,"29",,,,,
24528,11315,"49WA",3230,300,"TURF",,0,"N",,,,,,"S",,,,,
21407,11316,"49WI",2200,66,"TURF",,0,"15",,,,,,"33",,,,,
14609,11317,"49XS",3600,70,"TURF",,0,"12",,,,,,"30",,,,,
25127,11318,"4A2",3000,75,"GRAVEL-P",,0,"15",,,,,,"33",,,,,
16511,11319,"4A3",5000,2500,"WATER",,0,"09W",,,,,,"27W",,,,,
19377,11320,"4AK",1415,50,"GRAVEL-G",,0,"15",,,,,,"33",,,,,
24437,11321,"4AK0",2700,75,"WATER",,0,"E",,,,,,"W",,,,,
17490,11322,"4AK1",5000,150,"GRVL",,0,"02",,,,,,"20",,,,,
24499,11323,"4AK2",900,60,"TURF",,0,"04",,,,,,"22",,,,,
22899,11324,"4AK3",1150,30,"TURF",,0,"05",,,,,,"23",,,,,
22991,11325,"4AK5",2300,40,"GRVL-DIRT",,0,"04",,,,,,"22",,,,,
6957,11326,"4AK6",3800,70,"ASP",0,0,"06",61.641,-149.289,,82,,"24",61.6425,-149.267,,262,
6958,11326,"4AK6",2600,1000,"GVL",0,0,"18",61.641,-149.289,,201.5,,"36",61.6344,-149.294,,21.5,
21048,11326,"4AK6",2800,100,"WATER",,0,"E",,,,,,"W",,,,,
18151,11327,"4AK7",1200,25,"GRVL-DIRT",,0,"03",,,,,,"21",,,,,
18152,11327,"4AK7",1150,35,"GRAVEL",,0,"09",,,,,,"27",,,,,
17484,11328,"4AK8",2500,75,"GRVL-DIRT",,0,"08",,,,,,"26",,,,,
17875,11329,"4AK9",1700,60,"GRVL-DIRT",,0,"16",,,,,,"34",,,,,
23226,11335,"4AL6",1600,160,"TURF",,0,"18",,,,,,"36",,,,,
25531,11336,"4AL7",3000,100,"TURF",,0,"16",,,,,,"34",,,,,
14198,11337,"4AL8",2600,200,"TURF",,0,"13",34.4926,-86.6762,639,,,"31",34.4885,-86.6707,637,,
21400,11338,"4AL9",2909,30,"ASPH-P",,0,"04",,,,,,"22",,,,,
7410,11340,"4AR1",2550,30,"ASP",0,0,"09",35.0412,-92.1053,,88.9,,"27",35.0413,-92.0968,,268.9,
7877,11341,"4AR2",2300,100,"GRE",0,0,"09",34.9085,-92.0122,,92.7,,"27",34.9082,-92.0045,,272.7,
23385,11344,"4AR5",3900,300,"TURF",,0,"07",,,,,,"25",,,,,
19873,11345,"4AR6",2600,30,"TURF-G",,0,"11",,,,,,"29",,,,,
22163,11349,"4AZ0",4000,200,"DIRT",,0,"17",,,,,,"35",,,,,
20749,11351,"4AZ2",3500,50,"GRVL",,0,"08",,,,,,"26",,,,,
23390,11354,"4AZ6",1500,40,"TURF",,0,"15",,,,,,"33",,,,,
10889,11355,"4AZ7",7335,70,"ASP",1,0,"14",33.3817,-110.465,2896,144.2,,"32",33.3653,-110.451,2805,324.2,
10890,11355,"4AZ7",3800,40,"ASP",0,0,"15",33.3811,-110.463,2890,159.6,,"33",33.3711,-110.459,2840,339.6,
16273,11356,"4AZ8",1650,75,"DIRT",,0,"02",,,,,,"20",,,,,
16274,11356,"4AZ8",850,75,"DIRT",,0,"08",,,,,,"26",,,,,
16275,11356,"4AZ8",1650,75,"DIRT",,0,"14",,,,,,"32",,,,,
22898,11357,"4AZ9",2640,70,"TURF",,0,"07",,,,,,"25",,,,,
